URL,Title,Content
https://en.wikipedia.org/wiki/Egyptian_Woman_with_Earrings,Egyptian Woman with Earrings,"Egyptian Woman with Earrings is a late 19th-century painting by American artist John Singer Sargent. Done in oil on canvas, the work portrays an Egyptian woman. The painting is in the collection of the Metropolitan Museum of Art in New York.[1]
 Sargent made a trip to Egypt, Greece and Turkey as part of a project to explore the origin of Western religion through art. This picture and a companion one, Egyptian Woman, also in the Met's collection, were amongst his output on the trip.
 The work is on view at the Metropolitan Museum's Gallery 774.
 This Metropolitan Museum of Art article is a stub. You can help Wikipedia by expanding it."
https://en.wikipedia.org/wiki/Allegory_of_the_Planets_and_Continents,Allegory of the Planets and Continents,"Allegory of the Planets and Continents is a 1752 painting by Italian artist Giovanni Battista Tiepolo.[1] Done in oil on canvas, the allegorical work uses human figures to represent members of the Greco-Roman pantheon, the planets, and four continents. The painting is an elaborate oil sketch made by Tiepolo in preparation for rendering a similar, larger version of his scene a massive fresco.[1][2] Between December 1750 and November 1753, Tiepolo was commissioned to decorate the Prince-Bishopric of Würzburg Karl Philipp von Greifenclau zu Vollraths newly constructed palace on the ceiling of a staircase he created a massive fresco of over 600 m², it is considered the largest fresco in the world and is often considered his greatest achievement.  The oil on canvas is an earlier version of his work.[1][3] The intricate painting depicts figures circling around Tiepolo's rendering of Apollo, the sun god; this represents planets orbiting the Sun. The cornice of the painting symbolize the continents Europe, America, Africa, and Asia.[1]
 
 
"
https://en.wikipedia.org/wiki/Cypresses_(Metropolitan_Museum_of_Art),Cypresses (Metropolitan Museum of Art),"Cypresses is a late 19th-century painting by Dutch artist Vincent van Gogh painted around June 1889.[1] Done in oil on canvas, the painting depicts a pair of cypress trees in the French countryside. The work is currently on display in the Metropolitan Museum of Art.[2]
 Cypresses was painted by Vincent van Gogh while the post impressionist was a patient at Saint-Paul asylum in Saint-Rémy. While being held at the asylum, van Gogh was allowed to continue his painting; among other subjects,  the artist was interested in painting cypresses (which van Gogh described as ""beautiful as regards lines and proportions, like an Egyptian obelisk""[3]) and pines. This interest resulted in several paintings, including Cypresses, which was painted soon after van Gogh's arrival. The work was later shown at the 1890 meeting of the Salon des Indépendants in Paris.[3]
 This Metropolitan Museum of Art article is a stub. You can help Wikipedia by expanding it. Type Tecnic: oil on canvas
"
https://en.wikipedia.org/wiki/Aristotle_with_a_Bust_of_Homer,Aristotle with a Bust of Homer,"Aristotle with a Bust of Homer (Dutch: Aristoteles bij de buste van Homerus), also known as Aristotle Contemplating a Bust of Homer, is an oil-on-canvas painting by Rembrandt that depicts Aristotle wearing a gold chain and contemplating a sculpted bust of Homer. It was created as a commission for Don Antonio Ruffo's collection. It was bought and sold by several collectors until it was eventually purchased by the Metropolitan Museum of Art. The mysterious tone in the painting has led several scholars to different interpretations of Rembrandt's theme.
 Aristotle Contemplating a Bust of Homer was painted in 1653, as a commission from a Sicilian nobleman named Don Antonio Ruffo, who did not request any particular subject.[1] Despite not knowing what Rembrandt would create, he was already eager to hang it in his Hall of Fame.[2] Don Antonio planned to commission companion pieces for Rembrandt's painting from the Italian painter Guercino.[2] Guercino decided that a cosmographer was the perfect match, since Rembrandt represented the study of mankind while the cosmographer represents the study of the heavens.[2] However, Guercino's piece disappeared for no apparent reason. According to Charles Mee, perhaps Don Antonio did not think it was good enough.[2] Rembrandt later created Homer Dictating his Verses and a lost painting of Alexander the Great for Ruffo, both ten years after completing Aristotle with a Bust of Homer.[3]
 In 1815, it was sent to Sir Abraham Hume and he lent it to an exhibition at the British Institution in London.[3] When Hume died, his descendants sold it to Rodolphe Kann in Paris.[3] Kann had a huge collection of notable valuables, but after his death, Rembrandt's painting was sent to other American collectors.[3]
 Eventually, it was purchased in 1961 for $2.3 million by the Metropolitan Museum of Art[1] in New York City, United States. At the time this was the highest amount ever paid for any picture at public or private sale.[4] This inspired the American artist Otis Kaye to critique the sale (and by extension the power of money in art) with his own painting Heart of the Matter, which is held at the Art Institute of Chicago.[5]
During the renovation of the Rembrandt wing of the Metropolitan Museum, the painting was re-titled in November 2013 as Aristotle with a Bust of Homer.
 There has been confusion over the identity of the man in the painting because Don Antonio Ruffo did not specifically request a subject for his commission.[6] It has been thought to be Albertus Magnus, Tasso, Ariosto, Virgil and seventeenth-century Dutch poet Pieter Cornelisz Hooft.[6] The identity of the subject was also challenged by Simon Schama in his book Rembrandt's Eyes. Schama presents a substantial argument that it was the ancient Greek painter Apelles who is depicted in Rembrandt's painting.[7] In 1969, Julius Held argued that it was Aristotle in the painting by analyzing his facial features, his clothes and the objects he holds.[6] According to Held, Aristotle is known for his long hair and beard, fancy jewelry and extravagant dresses, which can be seen in other paintings that featured him between the sixteenth and seventeenth centuries in Europe.[6] Held also connects Aristotle with the bust of Homer and Alexander's chain. Aristotle is known to be a commentator of Homer and Alexander the Great, which led Held to believe that it must be Aristotle in the painting.[6]
 According to Charles Mee, the main theme of Rembrandt's paintings is the idea of contemplation.[2] The people in his paintings stare as if they are lost in thought, which makes this his most commonly used theme.[2] To achieve this, he picked a white gown to make Aristotle look more dignified.[2] Also, he painted a black apron, since the color black represents melancholy.[2] All of these elements helped create a feeling of deep contemplation, which is what the viewers could find relatable.[2] The Scientific Revolution was well underway by the 1650s, making Rembrandt's theme of contemplation a relatable subject.[2]
 To Theodore Rousseau, there is meaning to how Rembrandt draws Aristotle's eyes.[3] The shadows that partially conceal Aristotle's eyes show that he is lost in his thoughts.[3] The eyes usually hint at a person's inner thoughts, but the use of shadows implies that there is a mystery to what Aristotle is feeling at that moment.[3]  Rousseau also mentions Rembrandt's use of various brushstrokes and limited use of colors.[3] These art choices are supposed to imply the different moods he felt while he was painting this piece.[3]
 Aristotle, world-weary, looks at the bust of blind, humble Homer, on which he rests one of his hands. This has variously been interpreted as the man of sound methodical science deferring to art, or as the wealthy and famous philosopher, wearing the jeweled belt given to him by Alexander the Great, envying the life of the poor blind bard.[8] It has also been suggested that this is Rembrandt's commentary on the power of portraiture.[8] 
The interpretation of methodical science deferring to art is discussed at length in Rembrandt's Aristotle and Other Rembrandt Studies.[8] The author notes that Aristotle's right hand (traditionally the favored hand), which rests on the bust of Homer, is both higher and painted in lighter shades than the left hand on the gold chain given to him by Alexander.[8] He also said that the two objects represents his contrasting values: the bust being his persisting values, while the chain is his ever-changing values.[1]
 Carroll suggested that Aristotle is focusing on the ideas relating to the objects instead of the objects themselves.[9] She uses Rembrandt's other paintings with the same themes of contemplation to support her claim. For example, his St. Paul in Prison shows St. Paul pondering what he will write in his book, not solely on the book itself.[9] For Rembrandt's bust, it represents his ""attribute for learning"", or his educated past.[9]
 Beranek mentions that the gold chain is a token of great honor, since receiving gold is an old practice that recognizes someone's greatest achievement.[6] Beranek believed that the appeal of the painting is how it engages the viewers. As the audience watches Aristotle as he is deep in thought, they can contemplate along with him.[6]
 There are stacked books in the background painted in a realistic manner, which gives them importance to the scene.[10] According to Suthor, they represent the lingering reminder of a great poet.[10] Aristotle's hand has a warm color when it touches the bust of Homer, which implies a special bond Aristotle feels with Homer.[10] While the bust of Homer seems more visible than Alexander's chain, Rembrandt makes the chain seem as if it were protruding from the frame, thus giving it as much prominence as the bust.[10]
 The painting forms the central theme of Joseph Heller's 1988 novel Picture This. It explores Rembrandt's insight on society as he contemplates the value of money.[11]
"
https://en.wikipedia.org/wiki/Glass_Blowers_of_Murano,Glass Blowers of Murano,"Glass Blowers of Murano is a late 19th-century painting by American artist Charles Frederic Ulrich. Done in oil on wood, the work depicts a glassblowing foundry in Murano, Italy, which was famed for its glass. The painting is in the collection of the Metropolitan Museum of Art.[1]
 This Metropolitan Museum of Art article is a stub. You can help Wikipedia by expanding it. This article about a nineteenth-century painting is a stub. You can help Wikipedia by expanding it."
https://en.wikipedia.org/wiki/Au_Lapin_Agile,Au Lapin Agile,"Au Lapin Agile (English: At the Lapin Agile) is a 1905 oil on canvas painting by Pablo Picasso. It depicts the interior of the Lapin Agile, a famous cabaret club in the Montmartre area of Paris. The composition was produced during Picasso's Rose Period and includes a self-portrait of the artist who frequented the club in his youth. The painting is listed as one of the most expensive paintings after achieving a price of $40.7 million at Sotheby's auction on 27 November 1989. It is housed in the collection of the Metropolitan Museum of Art in New York City.
 This painting was produced in 1905, just a few years after the young Picasso and his friend Carles Casagemas settled in Paris in 1900. Not only did they find a new social circle in the artists of Montmartre, but they also became acquainted with a married seamstress named Germaine Pichot. Casagemas became obsessed with Pichot and relentlessly pursued her, but his affections were never returned. Picasso and his friends frequented a local cabaret club known as the Lapin Agile, where they drank and exchanged ideas with other artists. On 17 February 1901, during an evening drink with friends, Casagemas shot at Pichot with a revolver and then shot himself in the head. Picasso was greatly affected by the death of his friend and this tragic event is considered to be the major catalyst for the onset of Picasso's Blue Period. However, despite this emotional trauma, Picasso had an affair with Pichot after the event. In 1905, he was asked by the owner of the Lapin Agile, Frédéric Gérard, to produce a painting that would be hung inside. Picasso agreed in exchange for free food and drinks and created Au Lapin Agile at the age of 25.[1]
 Au Lapin Agile depicts a melancholy image of a couple sitting at a bar inside the Lapin Agile. The composition is simple, with little background detail, except for the presence of the bar upon which the couple stand their drinks and the small stage at the rear. The painting features three figures, a harlequin in the foreground, a woman sitting next to him wearing an orange dress and a feather boa, and a guitarist playing in the background. Picasso conveys a sombre scene by primarily using murky reddish-brown hues. The style of this painting is reminiscent of the works of Henri de Toulouse-Lautrec.
 The painting depicts figures from Picasso's personal life during this period. The harlequin in the scene is a brooding self-portrait of Picasso, while the woman sitting next to him is Germaine Pichot. The guitarist is Frédéric Gérard, the new owner of the club. Picasso painted himself as the most prominent figure in the scene, ensuring that he would also hold a prominent position in the main room at the club where the painting was to be hung.[1]
 Columbia University art historian Theodore Reff has noted the alienation of the couple in the painting, which may reflect Picasso's own mood whilst in the company of Pichot, following the death of Casagemas.[1]
 Frédéric Gérard commissioned the painting and exhibited it at the Lapin Agile from 1905 to 1912, when it was sold to a German collector.[2]
 In 1952, Joan Whitney Payson bought the painting in New York for $60,000. When she died in 1975, it was inherited by her daughter, Lorinda de Roulet.[3]
 On 27 November 1989, Walter H. Annenberg bought the painting at auction from the Joan Whitney Payson family for $40.7 million. He gave the painting to the Metropolitan Museum of Art.[2][3]
"
https://en.wikipedia.org/wiki/Wikipedia:Contents,Wikipedia:Contents,"
 Explore the vast knowledge of Wikipedia through these helpful resources. If you have a specific topic in mind, use Wikipedia's search box. If you don't know exactly what you are looking for or wish to explore broad areas, click on a link in the header menu at the top of this page, or begin your browsing below:
 Wikipedia organizes its content into distinct subject classifications, each with further subdivisions.
 Explore the diverse cultures, arts, beliefs, and customs of human societies.
 Discover the wonders of Earth's lands, features, inhabitants, and planetary phenomena.
 Learn about physical, mental, and social well-being.
 Dive into the past through written records and scholarly exploration.
 Explore chronological events through our comprehensive timelines.
 Stay up-to-date with encyclopedia entries covering ongoing events.
 Delve into diverse human actions, from leisure and entertainment to industry and warfare.
 Explore the study of quantity, structure, space, and change.
 Understand natural phenomena through empirical evidence, observations, and experiments.
 Learn about collective entities, ethnic groups, and nations.
 Dive deep into fundamental questions about existence, knowledge, values, and more.
 Access comprehensive information collections compiled for easy retrieval.
 Refer to various third-party classification systems linked to Wikipedia articles.
 Access sources on specific topics for further reading or verification.
 Explore social-cultural systems, beliefs, ethics, and more.
 Understand collectives, social interactions, political authority, and cultural norms.
 Learn about techniques, skills, methods, and processes in technology and science.
 Get summaries of broad topics with links to subtopics, biographies, and related articles.
 Explore topics in outline format, linking to more detailed articles.
 Find enumerations of specific types, such as lists of countries and people.
 Access featured articles, images, news, and more through thematic portals.
 Access lists of terms with definitions through alphabetical glossaries.
 Browse Wikipedia's category pages, which index articles by subject.
 Explore subjects that demand high-quality articles, grouped by importance.
 Discover Wikipedia's best, reviewed and vetted for quality.
 Explore well-written, factually accurate articles that meet editorial standards.
 Listen to Wikipedia articles as spoken word recordings.
 Browse Wikipedia's articles alphabetically.
 Topics
 Types
 Places, people and times
 Indices
"
https://en.wikipedia.org/wiki/Lachrymae_(Frederic_Leighton),Lachrymae (Frederic Leighton),"
 Lachrymae is a late 19th-century painting by British artist Lord Frederic Leighton. Done in oil on canvas, the work depicts a conceptual figure inspired by classical antiquity. Lachrymae is currently in the collection of the Metropolitan Museum of Art.
 Lachrymae was painted by British artist Frederic Leighton between 1894 and 1895.[1] An influential artist, Leighton was notable for his love of history, and was known by the moniker 'Jupiter Olympus' due to his interest in classical antiquity.[1] A member of the British upper class, Leighton was given a traditional, classics-heavy education, and was educated in several cities notable for being bastions of classical art.[2] Following his rise as an artist in his own right, Leighton often associated himself with the Pre-Raphaelite movement, which often produced art depicting figures from Medieval and Classical lore. Leighton was considered to be a neoclassicist.[1][2]
 The painting itself depicts a woman leaning against a Doric column. The omnipresent theme of the work is mourning and death. The figure is dressed in black, and she leans against a pillar; some sources have postulated the pillar is a funerary monument.[2] Cypress trees—a traditional symbol of mourning—are visible in the background, and a withered wreath made of cypress leaves can be seen at the base of the column. As noted by the Metropolitan Museum of Art's profile of Lachrymae, the painting's tabernacle frame evokes thoughts of a temple doorway.[1] The painting's title, Lachrymae, translates to ""tears"" in Latin.[2]
 The painting has been compared to Electra at the Tomb of Agamemnon, one of Leighton's earlier works.[1] A study and several preliminary drawings (both done in chalk) of the subject's head are in the collection of the Leighton House Museum in London.[1] One source notes that the cypress rendered in Lachrymae is reminiscent of a drawing Leighton made in Florence in 1854.[1] The model Leighton used for the painting has been identified as Mary Loyd[2] (""Miss Loyd""[1]), who also served as the model for Flaming June, another of Leighton's famous works.[1]
 In addition to symbols of death, Lachrymae depicts pieces of Greek pottery Leighton likely used as props or inspiration.[1][2]
"
https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy,Wikimedia Foundation Privacy Policy,"It may not be circumvented, eroded, or ignored by Wikimedia Foundation officers or staff nor local policies of any Wikimedia project.
 Because we believe that you should not have to provide personal information to participate in the free knowledge movement, you may:
 Because we want to understand how Wikimedia Sites are used so we can make them better for you, we collect some information when you:
 We are committed to:
 Be aware:
 
 
 The Wikimedia Foundation is the nonprofit organization that operates collaborative, free knowledge websites, like Wikipedia, Wikimedia Commons, and Wiktionary.
 This Policy explains how we collect, use, and share your Personal Information.
 By using Wikimedia Sites, you consent to this Policy.
 The Wikimedia movement is founded on a simple, but powerful principle: we can do more together than any of us can do alone. We cannot work collectively without gathering, sharing, and analyzing information about our users as we seek new ways to make the Wikimedia Sites more usable, safer, and more beneficial.
 We believe that information-gathering and use should go hand-in-hand with transparency. This Privacy Policy explains how the Wikimedia Foundation, the non-profit organization that hosts the Wikimedia Sites, like Wikipedia, collects, uses, and shares information we receive from you through your use of the Wikimedia Sites. It is essential to understand that, by using any of the Wikimedia Sites, you consent to the collection, transfer, processing, storage, disclosure, and use of your information as described in this Privacy Policy. That means that reading this Policy carefully is important.
 We believe that you should not have to provide nonpublic Personal Information to participate in the free knowledge movement. You do not have to provide things like your real name, address, or date of birth to sign up for a standard account or contribute content to the Wikimedia Sites.
 We do not sell or rent your Personal Information, nor do we give it to others to sell you anything. We use it to figure out how to make the Wikimedia Sites more engaging and accessible, to see which ideas work, and to make learning and contributing more fun. Put simply: we use this information to make the Wikimedia Sites better for you.
 After all, it is people like you, the champions of free knowledge, who make it possible for the Wikimedia Sites to not only exist, but also grow and thrive.
 
 We recognize that only a minority of you are familiar with technical terms like ""tracking pixels"" and ""cookies"" used in the Privacy Policy.
 Whether you are brand new to privacy terminology or you are an expert who just wants a refresher, you might find our Glossary of Key Terms helpful.
 Because everyone (not just lawyers) should be able to easily understand how and why their information is collected and used, we use common language instead of more formal terms throughout this Policy. To help ensure your understanding of some particular key terms, here is a table of translations:
 
 

 Except as explained below, this Privacy Policy applies to our collection and handling of information about you that we receive as a result of your use of any of the Wikimedia Sites. This Policy also applies to information that we receive from our partners or other third parties. To understand more about what this Privacy Policy covers, please see below.
 For the sake of clarity, this Privacy Policy covers, regardless of language:
 This Privacy Policy, however, does not cover some situations where we may gather or process information. For example, some uses may be covered by separate privacy policies (like those of the Wikimedia Shop) or sites or services run by third parties (such as third-party developer projects on Wikimedia Cloud Services). To understand more about what this Privacy Policy does not cover, please see below.
 
 This section is part of the Privacy Policy and is meant to explain in detail which situations are not covered by our Privacy Policy.
 Sometimes, volunteers may place a data-collecting tool, such as a script, gadget, tracking pixel, or share button, on a Wikimedia Site without our knowledge. This Policy does not cover how third parties handle the information they receive as a result of such a tool. If you come across such a third-party tool, and you believe it violates this Policy, you can remove the tool yourself, or report it to privacy[at]wikimedia.org so we can investigate.
 Where community policies govern information, such as the CheckUser policy, the relevant community may add to the rules and obligations set out in this Policy. However, they are not permitted to create new exceptions or otherwise reduce the protections offered by this Policy.
 
 
 
 Whatever you post on Wikimedia Sites can be seen and used by everyone.
 When you make a contribution to any Wikimedia Site, including on user or discussion pages, you are creating a permanent, public record of every piece of content added, removed, or altered by you. The page history will show when your contribution or deletion was made, as well as your username (if you are signed in) or your IP address (if you are not signed in). We may use your public contributions, either aggregated with the public contributions of others or individually, to create new features or data-related products for you or to learn more about how the Wikimedia Sites are used, as further explained below in the ""How We Use Information We Receive From You"" section of this Privacy Policy.
 Unless this Policy says otherwise, you should assume that information that you actively contribute to the Wikimedia Sites, including Personal Information, is publicly visible and can be found by search engines. Like most things on the Internet, anything you share may be copied and redistributed throughout the Internet by other people. Please do not contribute any information that you are uncomfortable making permanently public, like revealing your real name or location in your contributions.
 You should be aware that specific data made public by you or aggregated data that is made public by us can be used by anyone for analysis and to infer further information, such as which country a user is from, political affiliation and gender.
 
 You do not need to create an account to use any Wikimedia Site.
 If you do create an account, you do not need to give us your name or email address (although you can if you choose to, such as for the ""Email this user"" feature for example).
 If you do not create an account, your contributions will be publicly attributed to your IP address.
 Want to create an account? Great! Do not want to create an account? No problem!
 
You are not required to create an account to read or contribute to a Wikimedia Site, except under rare circumstances. However, if you contribute without signing in, your contribution will be publicly attributed to the IP address associated with your device.
 
If you want to create a standard account, in most cases we require only a username and a password. However, if you choose not to provide an email address, we cannot help you recover your password.
 Your username will be publicly visible, so please be careful about revealing your real name or other Personal Information in your username. Your password is only used to verify that the account is yours. Your IP address is also automatically submitted to us, and we record it temporarily. This is to protect Wikimedia users and project content; in the event of abuse, IP addresses may be associated with usernames as part of an investigation. No other Personal Information is required: no name, no email address, no date of birth, and no credit card information.
 Once created, user accounts cannot be removed entirely (although you can usually hide the information on your user page if you choose to). This is because your public contributions must be associated with their author (you!). In some circumstances, the Wikimedia communities can assist users with removi"
https://en.wikipedia.org/wiki/Autumn_Rhythm_(Number_30),Autumn Rhythm (Number 30),"Autumn Rhythm (Number 30) is a 1950 abstract expressionist painting by American artist Jackson Pollock in the collection of the Metropolitan Museum of Art in New York City.[1]  The work is a distinguished example of Pollock's 1947-52 poured-painting style, and is often considered one of his most notable works.[1][2]
 Autumn Rhythm was made in the fall of 1950 at Pollock's studio in Springs, New York, as part of a group of paintings he first exhibited at the Betty Parsons Gallery in November–December, 1951.[3]  Pollock's technique in the painting, like others made during this part of his career, involved working on unprimed canvas laid on the floor of his studio, pouring paint from cans or using sticks, heavily loaded brushes and other implements to control a stream of paint as he dripped and flung it onto the canvas.[4]  At 17 feet wide and 8 feet high, Autumn Rhythm is among Pollock's largest pictures.
 The creation of Autumn Rhythm was partly documented by Hans Namuth, who photographed Pollock at work over several months in 1950.[5]  According to art historian Monica Bohm-Duchen, Namuth's photographs lend insight to the sequence in which Pollock filled in the canvas, and the order in which paint colors were applied to the work.  Pollock began by painting the right third of the canvas, laying down a skein of thin black lines, and then adding other colors of paint (mostly browns and white, with a small amount of teal blue) using several methods of dripping and pouring to create a variety of types of lines and puddled areas of paint until the section began to resemble its finished state.  He then moved on to the center section, and ultimately the left-hand section using the same process.  Throughout the making of the work, he painted from all sides of the canvas.[6]
 Pollock gave the painting the title Number 30, and it was exhibited under that name at the Betty Parsons Gallery in 1951, and at the Museum of Modern Art as part of its 15 Americans exhibition in 1952.[1][7]  From 1947 to 1952, Pollock gave his works numbers rather than titles in order not to distract viewers with implied meanings.[4]  The numbered titles do not appear to correspond to the sequence in which works were made.[8]  When the picture was shown at the Sidney Janis Gallery in 1955, it carried the title Autumn Rhythm with no reference to the number.[1]  Pollock did not record why he changed the title of the painting; art historian Timothy J. Clark believes that Autumn Rhythm was Pollock's own title, in contrast to some other works of this period, which received title suggestions from Pollock's friend, critic Clement Greenberg.[9]  In 1957, the Metropolitan Museum of Art acquired the painting from Pollock's estate for $20,000 plus a trade of a work already in the Met collection, Number 17, 1951.  Met curator Robert Beverly Hale proposed and supervised the acquisition.[10]  Since then, the work has generally been exhibited as Autumn Rhythm (Number 30).[1]
 Researchers looking at the underlying fractal geometry of Pollock's work have estimated the fractal dimension of the drip patterns in Autumn Rhythm at 1.67.[11]
 The following have extended discussion of Autumn Rhythm.
"
https://en.wikipedia.org/wiki/Fruit_Dish_and_Glass,Fruit Dish and Glass,"Fruit Dish and Glass (1912), by Georges Braque, is the first papier collé (pasted paper, colloquially known as collage).[1][2] Braque and Pablo Picasso made many other works in this medium, which is generally credited as a key turning point in Cubism.
 Braque was inspired to create this piece after visiting an Avignon shop where he purchased a roll of faux bois paper, simulating oak paneling and consisting of two kinds of printed motifs on a dark beige background, while traveling with Picasso and his companion, Eva Gouel, in Sorgues.[1] Braque said that he eyed the paper but waited to act on his ideas until Picasso went to Paris. Picasso was going to Paris for a week to organize his move to a new apartment on 242 Boulevard Raspail.[1]  After Picasso had left, Braque bought the paper and made several works starting with Fruit Dish and Glass. When Picasso returned, Braque showed him his work; later, Picasso copied the technique.
 Braque may have been drawn to this paper because he was trained in a technique called trompe-l'œil; which allowed him to create pictorial effects that resemble woodgrain and marble finishes, but are made with paint and a special wide comb.  Braque then may have found it amusing to incorporate the woodgrain paper in his piece.  He may also have wished to use the paper to create a visual pun about the nature of representation. He noticed that because the paper looks realistic and yet it is flat, and pasted on, it undermines spatial relationships. It can act as the foreground, the background, or both.
 In Fruit Dish and Glass the glass filled with grapes and pears are flattened and distorted versions of actual objects.  Braque used textures, shapes, and composition to construct a painting that is half recognizable and half symbolic.
 The piece is based on the interaction of wallpaper glued to the support and charcoal lines, which evoke both objects and words.  The subject matter is a glass bowl, pears, and grapes, between what looks like a dish and a wine glass, or perhaps a candlestick.  Braque probably began the work by cutting out pieces of wallpaper and moving them around a flat surface to imagine his composition.  He then might have positioned two strips of the wood grain wallpaper vertically on a large sheet of white paper to signify the walls of a café.  He also put a small horizontal piece of wallpaper at the bottom of the paper to represent a table top.  Then, he drew the glass, pears, grapes and the words ‘ALE’ and ‘BAR’ in charcoal and added black lines in ink to the wallpaper, and a circular knob to the horizon piece of wallpaper at the bottom to make it look like the drawer of a table. The work has a variety of textures that add confusion to spatial relations of the objects in the composition.  For example, in addition to the oak wallpaper, Braque used a comb to add an additional element of trompe-l'œil to give the piece even more perceptual distortion.  Braque also adds texture, applying a mix of sand and gessoto the background.  This texture brings the background forward, making it more difficult to interpret the perspective.  Braque’s process was deliberately mystifying. His technique is full of subtleties that one doesn't notice at first.  Both the physical and logical relationships of the objects are often difficult to construct.  The painting is a visual puzzle which challenges the viewer to understand what is shown from clues and fragments.
 The use of collage is usually credited with changing the face of cubism from analytic to synthetic, in which multiple systems of representation were used in a single canvas.[3]
 Clement Greenberg, in his 1959 essay ""Collage,"" argues that the illusionistic rendering of the grapes creates a trompe-l'œil effect that is immediately undermined by the flatness of the wood-grained wallpaper, but the charcoal lines that overlap the wallpaper seem to made it recede into space. This interplay and ambiguity between the literal flatness and perceived depth is a key hallmark of Cubism, and, to Greenberg, the entire development of modernist painting, whose key condition is flatness.[4]
 The work was purchased by one of Braque’s first collectors, Wilhelm Uhde. The piece remained with Uhde until 1921, when it was sold to a private collection.[1] In the 1950s, it was in the collection of Douglas Cooper.[4] It is now located at the Metropolitan Museum of Art in New York. 
"
https://en.wikipedia.org/wiki/Burg_Weiler_Altarpiece,Burg Weiler Altarpiece,"The Burg Weiler Altar Triptych (Altarpiece with the Virgin and Child and Saints) or Master of the Burg Weiler Altar is a 1470[1] religious painting. It is in the collection of the Metropolitan Museum of Art.[2] The altarpiece is Middle Rhenish, made in North Württemberg (now Baden-Württemberg).[3] It was originally in the chapel of the castle of Burg Weiler near Heilbronn.[3]
 The triptych is oil on wood of three parts, with a gold ground.[4] The left and right panels are each 68.5 inches (1,740 mm) by 26 inches (660 mm), and the middle panel is 68.5 inches (1,740 mm) by 60 inches (1,500 mm).[3]
 The work depicts Mary, Jesus Christ, Judoc, Wendelin of Trier, Saint Apollonia, Saint Barbara, Catherine of Alexandria, Lawrence of Rome, Saint Sebastian, Saint Maurice, and an angel.
 
 This article about a fifteenth-century painting is a stub. You can help Wikipedia by expanding it."
"https://en.wikipedia.org/wiki/Jo,_the_Beautiful_Irishwoman","Jo, the Beautiful Irishwoman","Jo, the Beautiful Irishwoman (French: Jo, la belle irlandaise) is the title of a series of four oil on canvas bust-length portraits by Gustave Courbet. They all show the same redheaded Irish model Joanna Hiffernan (c.1843 – c.1905) looking in a mirror – she also modelled for Whistler. The works have minor differences in details and dimensions but their exact chronology is unknown. They are now in the Nationalmuseum, the Metropolitan Museum of Art, the Nelson-Atkins Museum of Art and a private collection.
 The nickname in the title indicates the friendship between the artist and his model and is unusual for contemporary portraits of women in that it gives the model's first name. They were probably painted in Trouville, where the painter spent August to November 1865 painting seascapes with Whistler and Joanna. On 17 November, towards the end of his stay, he wrote to his parents that he ""bore himself admirably"" and told them that he was Whistler's ""pupil"".[1] Whistler himself painted the portrait Courbet by the River or My Dear Courbet during the latter's stay with him.[2]
 Courbet had already painted a series of paintings of women looking in mirrors in 1860 - this had been quite successful with the public and was exhibited in Brussels. The best known from that series, Woman with a Mirror, was painted in Ornans in winter 1859–1860 and is now in the Kunstmuseum  Basel – it shows a brunette with a mirror (almost identical to that in Jo) and a prominent décolletage.[3]
"
https://en.wikipedia.org/wiki/Alexander_Hamilton_(Trumbull),Alexander Hamilton (Trumbull),"Alexander Hamilton is a 1792[1] full-length portrait of Alexander Hamilton by John Trumbull. It is one of multiple paintings John Trumbull made of Alexander Hamilton.
 In 2013, the painting was donated by Credit Suisse to both New York's Metropolitan Museum of Art and the Crystal Bridges Museum of American Art in Bentonville, Arkansas. According to The Met, the work is considered the ""greatest known portrait of Hamilton and one of the finest civic portraits from the Federal period"".[2]
"
https://en.wikipedia.org/wiki/Category_talk:Paintings_in_the_Metropolitan_Museum_of_Art,Category talk:Paintings in the Metropolitan Museum of Art,
