URL,Title,Content
https://en.wikipedia.org/wiki/List_of_works_by_Luca_Giordano,List of works by Luca Giordano,"
This is a list of works by Luca Giordano (1634–1705) and his workshop. Painting titles and dates often vary by source.
 (French: Saint Luc peignant la Vierge)
 (Spanish: San Lucas pintando a la Virgen)
 (Italian: San Gennaro intercede presso la Vergine, Cristo e il Padre Eterno per la peste)
 (Italian: I Santi protettori di Napoli adorano il Crocefisso)
 (Russian: Кузница Вулкана)
 (Italian: Venere, Cupido e Marte)
 (Italian: Lucrezia e Tarquinio)
 (German: Lukrezia und Tarquinius)
 (German: Der Heilige Michael)
 (German: Erzengel Michael stürzt die abtrünnigen Engel)
 (Russian: Аполлон и Марсий)
 (Italian: Apollo scortica Marsia)
 (Russian: Похищение Европы)
 (Russian: Триумф Галатеи)
 (Russian: Стадо баранов)
 (Russian: Рождение Иоанна Крестителя)
 (Russian: Сон юного Вакха)
 (French: L'Adoration des bergers)
 (Freench: Le Mariage de la Vierge)
 (Russian: Св. Иероним)
 (Russian: Смерть Катона)
 (French: Caton d’Utique)
 (German: Der Raub der Sabinerinnen)
 (Italian: Ratto delle Sabine)
 (Russian: Алфей и Аретуза)
"
https://en.wikipedia.org/wiki/Portal_(video_game),Portal (video game),"
 Portal is a 2007 puzzle-platform game developed and published by Valve. It was released in a bundle, The Orange Box, for Windows, Xbox 360 and PlayStation 3, and has been since ported to other systems, including Mac OS X, Linux, Android (via Nvidia Shield), and Nintendo Switch.
 Portal consists primarily of a series of puzzles that must be solved by teleporting the player's character and simple objects using ""the Aperture Science Handheld Portal Device"", also referred to as the ""portal gun"", a device that can create intra-spatial portals between two flat planes. The player-character, Chell, is challenged and taunted by an artificial intelligence named GLaDOS (Genetic Lifeform and Disk Operating System) to complete each puzzle in the Aperture Science Enrichment Center using the portal gun with the promise of receiving cake when all the puzzles are completed. The Source Engine's physics system allows kinetic energy to be retained through portals, requiring creative use of portals to maneuver through the test chambers. This gameplay element is based on a similar concept from the game Narbacular Drop; many of the team members from the DigiPen Institute of Technology who worked on Narbacular Drop were hired by Valve for the creation of Portal, making it a spiritual successor to the game.
 Portal was acclaimed as one of the most original games of 2007, despite some criticism for its short duration. It received praise for its originality, unique gameplay and a dark story and sense of comedy. GLaDOS, voiced by Ellen McLain in the English-language version, received acclaim for her unique characterization, and the end credits song ""Still Alive"", written by Jonathan Coulton for the game, was praised for its original composition and humor. Portal is often cited as one of the greatest video games ever made. Excluding Steam download sales, over four million copies of the game have been sold since its release, spawning official merchandise from Valve including a model portal gun and plush Companion Cubes, as well as fan recreations of the cake. 
 A standalone version with extra puzzles, Portal: Still Alive, was also published by Valve on the Xbox Live Arcade service in October 2008 exclusively for Xbox 360. A sequel, Portal 2, was released in 2011, which expanded on the storyline, added several gameplay mechanics, and included a cooperative multiplayer mode.
 In Portal, the player controls the protagonist, Chell, from a first-person perspective as she is challenged to navigate through a series of test chambers using the Aperture Science Handheld Portal Device, or portal gun, under the supervision of the artificial intelligence GLaDOS. The portal gun can create two distinct portal ends, orange and blue. The portals create a visual and physical connection between two different locations in three-dimensional space. Neither end is specifically an entrance or exit; all objects that travel through one portal will exit through the other. An important aspect of the game's physics is momentum redirection and conservation.[4] As moving objects pass through portals, they come through the exit portal at the same direction that the exit portal is facing and with the same speed with which they passed through the entrance portal.[5] For example, a common maneuver is to place a portal some distance below the player on the floor, jump down through it, gaining speed in freefall, and emerge through the other portal on a wall, flying over a gap or another obstacle. This process of gaining speed and then redirecting that speed towards another area of a puzzle allows the player to launch objects or Chell over great distances both vertically and horizontally. This is referred to as 'flinging' by Valve.[4] As GLaDOS puts it, ""In layman's terms: speedy thing goes in, speedy thing comes out."" If portal ends are not on parallel planes, the character passing through is reoriented to be upright with respect to gravity after leaving a portal end.
 Chell and all other objects in the game that can fit into the portal ends will pass through the portal. However, a portal shot cannot pass through an open portal; it will simply fizzle or create a new portal in an offset position. Creating a portal end instantly fizzles an existing portal end of the same color. Moving objects, glass, non-white surfaces, liquids, or areas that are too small will not be able to anchor portals. Chell is often provided with cubes that she can pick up and use to climb on or to place on large buttons that open doors or activate mechanisms. Particle fields, known as ""Emancipation Grills"", occasionally called ""Fizzlers"" in the developer commentary, exist at the end of all and within some test chambers; when passed through, they will deactivate (fizzle) any active portals and disintegrate any object carried through. These fields also block attempts to fire portals through them.[6]
 Although Chell is equipped with mechanized heel springs to prevent damage from falling,[4] she can be killed by various other hazards in the test chambers, such as turrets, bouncing balls of energy, and toxic liquid. She can also be killed by objects hitting her at high speeds, and by a series of crushers that appear in certain levels. Unlike most action games at the time, there is no health indicator; Chell dies if she is dealt a certain amount of damage in a short period, but returns to full health fairly quickly. Some obstacles, such as the energy balls and crushing pistons, deal fatal damage with a single blow.
 Many solutions exist for completing each puzzle.[7] Two additional modes are unlocked upon the completion of the game that challenge the player to work out alternative methods of solving each test chamber. Challenge chambers are unlocked near the halfway point and Advanced Chambers are unlocked when the game is completed.[8] In Challenge chambers, levels are revisited with the added goal of completing the test chamber either with as little time, with the fewest portals, or with the fewest footsteps possible. In Advanced chambers, certain levels are made more complex with the addition of more obstacles and hazards.[9][10]
 The game features two characters: the player-controlled silent protagonist named Chell, and GLaDOS (Genetic Lifeform and Disk Operating System), a computer artificial intelligence that monitors and directs the player. In the English-language version, GLaDOS is voiced by Ellen McLain, though her voice has been altered to sound more artificial. The only background information presented about Chell is given by GLaDOS; the credibility of these facts, such as Chell being adopted, an orphan, and having no friends, is questionable at best, as GLaDOS is a liar by her own admission. In the ""Lab Rat"" comic created by Valve to bridge the gap between Portal and Portal 2, Chell's records reveal she was ultimately rejected as a test subject for having ""too much tenacity""—the main reason Doug Rattman, a former employee of Aperture Science, moved Chell to the top of the test queue.[11][12]
 
 Portal takes place in the Half-Life universe and inside of Aperture Science Laboratories Computer-Aided Enrichment Center, a research facility responsible for the creation of the portal gun. Information about Aperture Science, developed by Valve for creating the setting of the game, is revealed during the game and via the real-world promotional website.[13] According to the Aperture Science website, Cave Johnson founded the company in 1943 for the sole purpose of making shower curtains for the U.S. military. However, after becoming mentally unstable from ""moon rock poisoning"" in 1978, Johnson created a three-tier research and development plan to make his organization successful. The first two tiers, the Counter-Heimlich Maneuver (a maneuver designed to ensure choking) and the Take-A-Wish Foundation (a program to give the wishes of terminally ill children to adults in need of dreams), were commercial failures and led to an investigation of the "
https://en.wikipedia.org/wiki/The_Double_Dream_of_Spring,The Double Dream of Spring,"The Double Dream of Spring (also known as Doppio Sogno di Primavera, 1915) is a painting by the Italian metaphysical painter Giorgio de Chirico.
 The painting depicts apparently related but separate scenes. The scene on the left shows a statue of a man in a frock-coat from behind. The statue appears to be staring contemplatively into an open sky. The two scenes are separated in the middle by a wooden beam, perhaps part of an easel. Near the base of the beam is a blueprint drawing of an interior, in which large arches and a window open onto a landscape including the stick-like figures of two men meeting, and distant mountains. The scene on the right appears to be looking down on the same landscape from a slightly different angle. Above the landscape is the shape of the head of a tailor's dummy.
 Similar dummies appear many times in de Chirico's work (cf. The Seer). This time the dummy's head looms over the landscape like a hot air balloon.
 The title was used by John Ashbery for his 1970 book of poems.
 
 This article about a twentieth-century painting is a stub. You can help Wikipedia by expanding it."
https://en.wikipedia.org/wiki/List_of_paintings_by_Jean-Auguste-Dominique_Ingres,List of paintings by Jean-Auguste-Dominique Ingres,"
 This is an incomplete list of paintings by the French neoclassical painter Jean-Auguste-Dominique Ingres (1780-1867). Although he considered himself a classicist in the tradition of Nicolas Poussin and Jacques-Louis David and had a longstanding rivalry with Eugène Delacroix, some of his later works included elements of romanticism and orientalism. Despite his desire to be seen as a great history painter, traditionally viewed as the most important genre of painting, it is his portraits, both painted and drawn, rather than his history paintings that are recognized as his greatest legacy. His expressive distortions of form and space made him an important precursor of modern art, influencing Picasso, Matisse and other modernists.
 In 1802 he made his Salon debut, and won the Prix de Rome for his painting The Ambassadors of Agamemnon in the tent of Achilles. By the time he departed in 1806 for his residency in Rome, his style—revealing his close study of Italian and Flemish Renaissance masters, particular Raphael—was fully developed, and would change little for the rest of his life. He was finally recognized at the Salon in 1824, when his Raphaelesque painting, The Vow of Louis XIII, was met with acclaim, and Ingres was acknowledged as the leader of the Neoclassical school in France. 
 Source:[1]
"
https://en.wikipedia.org/wiki/Wikipedia:Contents/Portals,Wikipedia:Contents/Portals,"

 Wikipedia's contents: Portals
 Portals complement main topics in Wikipedia, and expand upon topics by introducing the reader to key articles, images, and categories that further describe the subject and its related topics. Portals also assist in helping editors to find related projects and things they can do to improve Wikipedia, and provide a unique way to navigate Wikipedia topics.
 At present, there are 536 portals. 
  General reference
 Culture and the arts
 Geography and places
   Health and fitness
    History and events
 Human activities
 Mathematics and logic
 Natural and physical sciences
   People and self
   Philosophy and thinking
 Religion and belief systems
 Society and social sciences
 Technology and applied sciences
 The arts
 Food
 Recreation and entertainment

 Continents
 Regions
 Countries
 Territories
 Provinces and states
 Counties
 Cities
 Supranational
 Impact of human activity
 Biological science
 Physical sciences
 Abrahamic religions
 Dharmic religions
 Traditional religions
 Other
 Society
 Topics
 Types
 Places, people and times
 Indices
"
https://en.wikipedia.org/wiki/The_Funeral_of_the_Anarchist_Galli,The Funeral of the Anarchist Galli,"
 The Funeral of the Anarchist Galli (Il Funerale dell’anarchico Galli) is a painting by Italian painter Carlo Carrà. It was finished in 1911, during the artist's futurist phase, and is considered Carrà's most famous piece. The piece depicts the violent funeral of anarchist Angelo Galli, an event Carrà witnessed in his early adulthood. The piece was first displayed in 1912 and has been described as chaotic and violent. Since 1948, it has resided in New York City's Museum of Modern Art.
 Reception of the piece has praised its use of intense, heavy lines as a means to display movement. The Futurist Manifesto praised Carrà's adaptation of Pablo Picasso’s Cubist techniques in the piece. Critics have noted compositional similarities between The Funeral of the Anarchist Galli and Paolo Uccello's work The Battle of San Romano.
 In 1906, anarchist Angelo Galli was killed on the eve of an Italian general strike. The strike had been called after a section of the Milanese Royal Guard fired upon a group of protestors, killing one and injuring eight. Galli was a major organiser of the strike, and was killed on May 10, 1906, after being confronted and stabbed by security guards of the Macchi and Pessoni factory. Galli was alongside anarchists Enrico Recalcati and Carlo Gelosa, and the trio were on their way to a picket. His funeral was planned for May 13th, 1906.[1]
 The Italian state feared that his funeral would become a de facto political demonstration. In the event, hundreds of people attended, monitored by police on horseback.[2] Police refused to allow the procession of anarchists into the cemetery itself.[3] When the anarchists resisted, the police responded with force and a violent scuffle ensued.[4] Carrà was associated with the Milanese anarchist movement at the time and was present at the funeral.[1][5] In his autobiography, Carrà recounted the events, stating:[3][5]
 I found myself unwillingly in the centre of it, before me I saw the coffin, covered in red carnations, sway dangerously on the shoulders of the pallbearers; I saw horses go mad, sticks and lances clash, it seemed to me that the corpse could have fallen to the ground at any moment and the horses would have trampled it. Deeply struck, as soon as I got home I did a drawing of what I had seen. Carrà in his autobiography would incorrectly attribute Galli's death to the Italian general strike of 1904.[1][3][5] The newspaper Corriere della Sera was the first to describe this discrepancy, with some believing that Carrà was attempting to tie himself to a more famous event.[3]
 In 1910, Carrà drew a pastel study, Study for Funeral of the Anarchist Galli, in preparation for his work on the final piece. It has been proposed that early renditions of The Funeral of the Anarchist Galli likely resembled the earlier study. In 1911, Carrà visited Paris, coming into contact with Picasso’s Cubism, and changed the canvas design to the piece seen today.[3] Carrà would incorporate Picasso’s technique of fracturing, or using corresponding and overlapping lines to display conflict, as a means to convey harsh movements.[2][6] Carrà's finished piece was first exhibited in 1912 when Felix Fénéon organized The Italian Futurist Painters exhibition at the Galerie Bernheim-Jeune. Carrà was exhibited alongside other Futurist painters, including Umberto Boccioni, Luigi Russolo, Gino Severini, and Giacomo Balla.[7]
 In 1912, the piece was purchased by Borchardt, a German art collector, and displayed in the Galerie Der Sturm, in Berlin.[8] The piece was then sold again in 1914 to Franz Kluxen.[8][9] By 1920, the piece had been obtained by Herwarth Walden and was displayed again in the Galerie Der Sturm. Between 1920-1948, the piece was purchased from Der Sturm by Paul Citroen. In 1947, the piece was first displayed in New York City's Museum of Modern Art, where it was then bought by the museum the following year. The piece was obtained through funding provided by the Lillie P. Bliss Bequest and has remained with the Museum of Modern Art to this day.[8][10] The Funeral of the Anarchist Galli is widely considered to be Carrà's most influential piece.[11][12]
 The Funeral of the Anarchist Galli was composed at the height of Carrà's futurist phase.[3] The subject of the work is the funeral of Galli.[4] In the center of the canvas, Galli’s coffin is painted draped in red cloth and uneasily balanced whilst being held aloft. Around the coffin are a series of darkened figures, depicting the anarchists,[2] seemingly engaged in a fight. These figures are illuminated by two light sources emanating from the sun and the coffin.[3][6] The illumination of Galli's coffin draws focus both to his centrality in the painting and his importance in the historical event depicted. On the left, the police cavalry are shown opposing the anarchists. The top third of the piece is dominated by darkly drawn diagonal lines, indicating banners, lances, flagpoles, and cranes, and drawing parallels to weapons of war.[3][2] The harsh angles and linework of the painting were designed to show the chaos and energy of the scene presented.[13] Additionally, the rounded bodies and overlapping lines gives the effect of movement.[6] The piece as a whole has been described as violent.[13]
 While Carrà drew inspiration from Cubism, he stressed dynamism, as opposed to Cubism's static and analytical style. In 1912, the same year the painting was first exhibited, Futurist Manifesto would praise Carrà's use of fracturing in his piece, stating:[2]
 ""If we paint the phases of a riot, the crowd bustling with uplifted fists and the noisy onslaught of the cavalry are translated upon the canvas in sheaves of lines corresponding to the conflicting forces, following the general law of violence of the picture. These force-lines must encircle and involve the spectator so that he will in a manner be forced to struggle himself with the persons in the picture."" The piece has been compared to Giuseppe Pellizza da Volpedo’s Fourth Estate (Il Quarto Stato) due to its similar subject matter and ability to establish a ""direct relationship between the viewer and the painting"".[3] The Funeral of the Anarchist Galli has been noted as ""unusual"" for Futurist art, owing to its subject, scale, and historical importance.[3] The art historian and former director of the Museum of Modern Art, Alfred H. Barr, Jr., wrote that “fundamentally, in its main lines and masses Carrà’s Funeral is as classically organized as a fifteenth-century battle piece by Paolo Uccello.”[10]
 The art historian Dr. Rosalind McKever has also proposed that Funeral is compositionally similar to Uccello's The Battle of San Romano, noting that, ""The clash between the anarchists and the police is compositionally closest to the Uffizi version; the dominance of black and red recalls the Louvre version; and the melee of flag poles, lances and cranes jutting into the sky is present in all three."" McKever states that Carrà had likely seen The Battle of San Romano prior to the composition of The Funeral of the Anarchist Galli.[3] Author Dr. Mark Antliff has proposed that Carrà's The Funeral of the Anarchist Galli, along with other contemporary Futurists, incorporates the philosophical theories of Henri Bergson, in an attempt to ""transform the consciousness of the Italian citizenry and inaugurate a political revolt against Italy's democratic institutions.""[14]
 Hungarian poet Lajos Kassák wrote a dramatic prose account of the painting in A Tett, a Hungarian arts magazine, in November 1915.[15][16] In the account, Kassák gave a dramatic retelling of the event from the perspectives of the anarchists present.[17] This piece, alongside Kassák's poems calling for pacifism during World War I, led to his work being confiscated by Hungarian authorities and his art being banned from publication.[18]
"
https://en.wikipedia.org/wiki/Paul_L%C3%A1szl%C3%B3,Paul László,"Bullock's Wilshire
Hertz Bomb Shelter
Ohrbach's
 Paul László or Paul Laszlo[1] (6 February 1900 – 27 March 1993) was a Hungarian-born architect and interior designer whose work spanned eight decades and many countries. László built his reputation while designing interiors for houses, but in the 1960s, largely shifted his focus to the design of retail and commercial interiors.
 He was born (as Lamberger Pal) in Debrecen, Hungary, to Jewish parents Lamberger Ignác and László Regina (née Schwarcz). His family later moved to Szombathely, Hungary. Sources citing his birthplace as Budapest are incorrect. He had three sisters and two brothers; two of his sisters and both of his parents were murdered in the Holocaust along with seven other relatives not in his immediate family.
 László completed his education in Vienna, Austria before moving to Stuttgart, Germany, where he rapidly established himself as a prominent designer, winning the admiration of, among others, Salvador Dalí. However, the rising tide of antisemitism and Nazism made László's position precarious in Europe due to his Jewish ancestry. He applied for and accepted a professorship teaching architecture at the Universidad Tecnica Federico Santa Maria in Chile. However, never intending to go to South America, László was hidden by friends of his until 1936, when he was able to get passage on an oceanliner, which was not headed to South America, but rather New York City. Ironically, and without László's knowledge, some of his work appeared in Adolf Hitler's Eagle's Nest (the Kehlsteinhaus) near Berchtesgaden[2] which infuriated Albert Speer, chief architect of Nazi Germany and close advisor to Hitler.
 Arriving in New York City, he bought an automobile,[3] drove to Southern California, and established an office in affluent Beverly Hills, California. László's reputation preceded him. He was popular with the wealthy political and acting elite.
 László was notoriously intransigent in his design projects but with his own unique style. He personally preferred generously dimensioned furniture, but, for one client who was sensitive about his small stature, László designed all of the furnishings in slightly smaller-than-standard scale.
 In 1948, László joined with George Nelson, Charles Eames and Isamu Noguchi to design for the Herman Miller company. The furniture lines presented by Herman Miller from 1948 have been called the most influential groups of furniture ever manufactured. Nevertheless, László was not pleased with the arrangement and the relationship ended in 1952. Starting in 1941 and continuing for over 25 years, László maintained his design studio at 362 North Rodeo Drive in Beverly Hills. László rented the entire building from the owner when it was still incomplete and he immediately took on the task of designing the interiors, the exterior details and all of the furniture complete with fabrics. The studio also had a small area showcasing his work and helped him achieve even greater prominence. He designed department stores for Bullock's Wilshire, Goldwaters, Robinson's,[4] Saks Fifth Avenue, Halls (Crown Center, Kansas City), Hudson's Bay and Ohrbach's.[5] Also, he designed many of the casinos and showrooms in the Howard Hughes-owned hotels in Las Vegas. László achieved further fame with his elegant bomb shelter designed for John D. Hertz.[6][7] He also conceived ""Atomville,""[8] a futuristic underground city,[9][10] of which a later version was proposed in a letter to the U.S. Air Force.[11]
 As evidence of László's long and highly regarded career, photographs, renderings and descriptions of his work appear in books and periodicals from every decade starting in the 1920s and are still being published in the 21st century. Time magazine (August 18, 1952) [12] described him as ""the Millionaire's Architect"" in an article about László. He had an ability to combine colors which might seem irreconcilable, yet when seen as a whole, were warm and beautiful. It was this use of color along with the large scale and flowing lines to his designs and the integration of an entire project which distinguished his work.
 László served in both World Wars. He fought with the Hungarian artillery on the Italian front in World War I, and he enlisted in the United States Army and served domestically during World War II.[13]
 Autobiographical information is available on László's life in the publication ""Designing With Spirit,"" an oral history conducted by the University of California, Los Angeles. László donated much of his original materials to the Architecture and Design Collection at the University of California, Santa Barbara. His work is occasionally displayed at the Museum of Modern Art in New York City and is frequently seen in national and international retrospectives on 20th-century design.
 
 Paul László was married twice and had one son (Peter Paul) with his second wife, the actress Maxine Fife. László had two brothers; Stephen and Elemér.  László's remains are at the Westwood Village Memorial Park & Mortuary, Los Angeles, California.
"
https://en.wikipedia.org/wiki/100_Great_Paintings,100 Great Paintings,"
 100 Great Paintings is a British television series broadcast in 1980 on BBC Two, devised by Edwin Mullins.[1] He chose 20 thematic groups, such as war, the Adoration, the language of colour, the hunt, and bathing, picking five paintings from each.[2] The selection ranges from 12th-century China through the 1950s, with an emphasis on European paintings.  He deliberately avoided especially famous paintings, such as Leonardo da Vinci's Mona Lisa or John Constable's The Haywain.[3] The series is available on VHS and DVD.[4]
 On the basis of the series, Mullins published the book Great Paintings: Fifty Masterpieces, Explored, Explained and Appreciated (1981), which contained about half of the theme groups. A German translation of Mullins' book appeared as 100 Meisterwerke in 1983. In 1985, a second volume came out, only in Germany, which discussed the remaining 50 paintings.
 From 1980 through 1994, the West German broadcaster WDR produced a television series called 1000 Meisterwerke (originally named 100 Meisterwerke aus den großen Museen der Welt; ""100 Masterworks from the Great Museums of the World""), which was broadcast by ARD, ORF and BR. In each of the 10-minute broadcasts, a single painting was presented and analyzed by an art historian. The Sunday evening broadcasts had five million viewers.[5]
 The following is a complete list of the 100 Great Paintings.[6]
"
https://en.wikipedia.org/wiki/Pierre_Bonnard,Pierre Bonnard,"
 Pierre Bonnard (French: [bɔnaʁ]; 3 October 1867 – 23 January 1947) was a French painter, illustrator and printmaker, known especially for the stylized decorative qualities of his paintings and his bold use of color.[1] A founding member of the Post-Impressionist group of avant-garde painters Les Nabis,[2] his early work was strongly influenced by the work of Paul Gauguin, as well as the prints of Hokusai and other Japanese artists. Bonnard was a leading figure in the transition from Impressionism to Modernism. He painted landscapes, urban scenes, portraits and intimate domestic scenes, where the backgrounds, colors and painting style usually took precedence over the subject.[3][4]
 Pierre Bonnard was born in Fontenay-aux-Roses, Hauts-de-Seine on 3 October 1867. His mother, Élisabeth Mertzdorff, was from Alsace. His father, Eugène Bonnard, was from the Dauphiné, and was a senior official in the French Ministry of War. He had a brother, Charles, and a sister, Andrée, who in 1890 married the composer Claude Terrasse.[5]
 He received his education in the Lycée Louis-le-Grand and Lycée Charlemagne in Vanves. He showed a talent for drawing and water colors, as well as caricatures. He painted frequently in the gardens of his parents' country home at Le Grand-Lemps near La Côte-Saint-André in the Dauphiné. He also showed a strong interest in literature.[6] He received his baccalaureate in the classics, and, to satisfy his father, between 1886 and 1887 earned his license in law, and began practicing as a lawyer in 1888.[7][8]
 While he was studying law, he attended art classes at the Académie Julian in Paris.[9][10] At the Académie Julien he met his future friends and fellow artists, Paul Sérusier, Maurice Denis, Gabriel Ibels and Paul Ranson.[11]
 In 1888, Bonnard was accepted by the École des Beaux-Arts, where he met Édouard Vuillard and Ker Xavier Roussel. He also sold his first commercial work of art, a design for a poster for France-Champagne, which helped him convince his family that he could make a living as an artist. His first studio was on the rue Lechapelais.[11]
 In 1889–1890, Bonnard performed military service as a soldat de deuxième classe in the 52nd Infantry Regiment. After leaving the Army, Bonnard did not return to the Law, but rather to art, becoming an artist.
 From 1893 until her death, Bonnard lived with Marthe de Méligny (1869–1942), and she was the model for many of his paintings, including many nudes.  Her birth name was Maria Boursin, but she had changed it before she met Bonnard.  They married in 1925.  In the years before their marriage, Bonnard had love affairs with two other women, who also served as models for some of his paintings, Renée Monchaty (the partner of the American painter Harry Lachmann) and Lucienne Dupuy de Frenelle, the wife of a doctor; it has been suggested that Bonnard may have been the father of Lucienne's second son.  Renée Monchaty committed suicide shortly after Bonnard and de Méligny married.[12]
 Bonnard received pressure from a different direction to continue painting. While he had received his license to practice law in 1888, he failed in the examination for entering the official registry of lawyers.[13] Art was his only option. After the summer holidays, he joined with his friends from the Academy Julien to form Les Nabis, an informal group of artists with different styles and philosophies but common artistic ambitions. As he later wrote, Bonnard was entirely unaware of the impressionist painters, or of Gauguin and other new painters.[13] His friend Paul Sérusier showed him a painting on a wooden cigar box he made after visiting Paul Gauguin at Pont-Aven, using patches of pure color in the style of Gauguin. In 1890, Maurice Denis, at age twenty, formalized the doctrine in which a painting was considered ""a surface plane covered with colors assembled in a certain order.""[14]
 Some of the Nabis had highly religious, philosophical or mystical approaches to their paintings, but Bonnard remained more cheerful and unaffiliated. The painter-writer Aurelien Lugné-Poe, who shared a studio at 28 rue Pigalle with Bonnard and Vuillard, wrote later, ""Pierre Bonnard was the humorist among us; his nonchalant gaiety, and humor expressed in his productions, of which the decorative spirit always preserved a sort of satire, from which he later departed.""[15]
 In 1891, he met Toulouse-Lautrec and, in December 1891, showed his work at the annual exhibition of the Société des Artistes Indépendants. In the same year, Bonnard also began an association with La Revue Blanche, for which he and Édouard Vuillard designed a frontispiece.[16] In March 1891, his work was displayed with the work of the other Nabis at the Le Barc de Boutteville.[11]
 The style of Japanese graphic arts became an important influence on Bonnard. In 1893, a major exposition of works of Utamaro and Hiroshige was held at the Durand-Ruel Gallery, and the Japanese influence, particularly the use of multiple points of view, and the use of bold geometric patterns in clothing, such as checkered blouses, began to appear in his work. Because of his passion for Japanese art, his nickname among the Nabis became Le Nabi le trés japonard.[11]
 He devoted an increasing amount of attention to decorative art, designing furniture, fabrics, fans and other objects. He continued to design posters for France-Champagne, which gained him an audience outside the art world. In 1892, he began creating lithographs, and painted Le Corsage a carreaux and La Partie de croquet. He also made a series of illustrations for the music books of his brother-in-law, Claude Terrasse.
 In 1894, he turned in a new direction and made a series of paintings of scenes of the life of Paris. In his urban scenes, the buildings and even animals were the focus of attention; faces were rarely visible. He also made his first portrait of his future wife, Marthe, whom he married in 1925.[11] In 1895, he became an early participant of the movement of Art Nouveau, designing a stained glass window, called Maternity, for Tiffany.[11]
 In 1895, he had his first individual exposition of paintings, posters and lithographs at the Durand-Ruel Gallery. He also illustrated a novel, Marie, by Peter Nansen, published in series by in La Revue Blanche. The following year he participated in a group exposition of Nabis at the Amboise Vollard Gallery. In 1899, he took part in another major exposition of works of the Nabis.[11]
 Throughout the early 20th century, as new artistic movements emerged, Bonnard kept refining and revising his personal style, and exploring new subjects and media, but keeping constant the characteristics of his work.  Working in his studio at 65 rue de Douai in Paris, he presented paintings at the Salon des Independents in 1900, and also produced 109 lithographs for Parallèment, a book of poems by Paul Verlaine.[17] He also took part in an exhibition with the other Nabis at the Bernheim Jeaune gallery. He presented nine paintings at the Salon des Independents in 1901. In 1905, he produced a series of nudes and of portraits, and in 1906 had a personal exposition at the Bernheim-Jeune Gallery. In 1908, he illustrated a book of poetry by Octave Mirbeau, and made his first long stay in the South of France, at the home of the painter Manguin in Saint-Tropez.  in 1909 and, in 1911, began a series of decorative panels, called Méditerranée, for the Russian art patron Ivan Morozov.[18]
 During the years of the First World War, Bonnard concentrated on nudes and portraits, and in 1916 completed a series of large compositions, including La Pastorale, Méditterranée, La Paradis Terreste  and Paysage de Ville. His reputation in the French art establishment was secure; in 1918 he was selected, along with Renoir, as an honorary President of the Association of Young French Artists.[18]
 In the 1920s, he produced illustrations for a book by Andre Gide (1924) and another by Claude Anet (1923). He showed works at the Aut"
https://en.wikipedia.org/wiki/Maglite,Maglite,"Maglite (also spelled Mag-Lite, stylized as MAG-LITE) is a brand of flashlight manufactured in the United States by Mag Instrument, Inc. located in Ontario, California, and founded by Anthony Maglica. It was introduced in 1979.[1][2] Constructed principally of anodized 6061 aluminum, they have a variable-focus beam. Maglites are produced in several colors such as black, silver, blue, red, green, purple, gold, and different finishes. Originally  Maglite flashlights used krypton or xenon incandescent bulbs. Current models have LEDs, although the older models are still widely available.
 Accessories include belt holsters, mounting brackets, colored and glass lenses, attachable fiber optics extensions to bend light output into a cramped space, higher-powered incandescent bulbs, and LED conversion modules. The Maglite was an improvement over the Kel-Lite, after which the Maglite was patterned.[3]
 A list of the sizes of Mag Instrument flashlights, and the years they were released:
 Maglite flashlights have been known to be used as a ready substitute for a baton.  In 2004, the Los Angeles Police Commission moved to use smaller flashlights, with Alan Skobin, the commission vice-president, stating that ""This policy makes clear flashlights are for illumination and discourages their use as an impact tool. And it ensures officer safety as well as protects the public.""[5] Security and police personnel often carry Maglite flashlights in red as they can be employed as a defensive weapon, especially at night or in dark locations.[citation needed]
 On March 30, 2007, the Los Angeles Police Department announced that they would be switching to a smaller, lighter LED flashlight that cannot be used as a baton, in response to a highly publicized incident where an officer was accused of using excessive force against a suspect by using a Maglite.[6]
"
